"ts_code","trade_date","pre_close","pre_settle","open","high","low","close","settle","change1","change2","vol","amount","oi","oi_chg"
"ICL2.CFX","20230130","6270.6","6191.8","6280","6303.2","6208","6210","6219.6","18.2","27.8","12099","1513963.216","100177",""
"ICL2.CFX","20230120","6239","6229.2","6250.2","6285.4","6248","6270.6","6266","41.4","36.8","14999","1879705.736","117074",""
"ICL2.CFX","20230119","6177.2","6183.4","6159.4","6239.8","6150","6239","6229.2","55.6","45.8","15752","1952529.768","116497",""
"ICL2.CFX","20230118","6152","6155.8","6160","6200.4","6160","6177.2","6183.4","21.4","27.6","14046","1736539.996","115918",""
"ICL2.CFX","20230117","6135.2","6139.8","6146","6165","6133.2","6152","6155.8","12.2","16","13084","1609486.564","114655",""
"ICL2.CFX","20230116","6079.8","6058.2","6080","6197.8","6080","6135.2","6139.8","77","81.6","21131","2601463.492","116529",""
"ICL2.CFX","20230113","6015","6024.2","6037","6079.8","6017.8","6079.8","6058.2","55.6","34","12225","1477060.892","115080",""
"ICL2.CFX","20230112","6018","6018.6","6026","6056","6000","6015","6024.2","-3.6","5.6","12209","1471232.52","114017",""
"ICL2.CFX","20230111","6045","6046.8","6043.4","6070.6","6005","6018","6018.6","-28.8","-28.2","12306","1485555.528","115210",""
"ICL2.CFX","20230110","6031.6","6038.2","6036.4","6057","6012.4","6045","6046.8","6.8","8.6","8780","1060234.088","112810",""
"ICL2.CFX","20230109","6020","6017.4","6039.8","6077.2","6026","6031.6","6038.2","14.2","20.8","11402","1379612.844","114015",""
"ICL2.CFX","20230106","6009","6011","6004.2","6056","5998","6020","6017.4","9","6.4","11696","1408848.52","113568",""
"ICL2.CFX","20230105","5948.2","5943","5960","6023","5944.6","6009","6011","66","68","12080","1448880.236","113963",""
"ICL2.CFX","20230104","5951.2","5960.4","5949","5966.4","5916.2","5948.2","5943","-12.2","-17.4","10075","1198168.404","112958",""
"ICL2.CFX","20230103","5871","5874.4","5860","5974.4","5849.4","5951.2","5960.4","76.8","86","13683","1619665.256","114401",""
"ICL2.CFX","20221230","5875.2","5882.4","5894","5903.6","5857.4","5871","5874.4","-11.4","-8","11190","1315546.916","114121",""
"ICL2.CFX","20221229","5889.8","5881.8","5850.8","5923","5850.8","5875.2","5882.4","-6.6","0.6","9628","1133538.872","114582",""
"ICL2.CFX","20221228","5903","5904.2","5895.6","5908.4","5868.8","5889.8","5881.8","-14.4","-22.4","8119","955447.504","114593",""
"ICL2.CFX","20221227","5863","5865.4","5892.8","5913.2","5853","5903","5904.2","37.6","38.8","9916","1167524.888","114977",""
"ICL2.CFX","20221226","5797","5777.6","5815","5884","5799.2","5863","5865.4","85.4","87.8","13468","1576858.908","115956",""
"ICL2.CFX","20221223","5803.4","5798.8","5783.4","5839","5754","5797","5777.6","-1.8","-21.2","15657","1816020.544","115947",""
"ICL2.CFX","20221222","5864.2","5855","5887","5894.8","5770.2","5803.4","5798.8","-51.6","-56.2","14994","1750447.504","115100",""
"ICL2.CFX","20221221","5896","5899.6","5900.6","5913.6","5824","5864.2","5855","-35.4","-44.6","13550","1591231.256","114788",""
"ICL2.CFX","20221220","5965.4","5947.6","5950","5950","5880.6","5896","5899.6","-51.6","-48","15279","1807613.248","115342",""
"ICL2.CFX","20221219","6094","6075.8","6076","6104.8","5927","5965.4","5947.6","-110.4","-128.2","17317","2079755.812","116698",""
"ICL2.CFX","20221216","6089","6096.6","6069","6097.6","6043.4","6094","6075.8","-2.6","-20.8","17805","2161190.06","115511",""
"ICL2.CFX","20221215","6091.8","6085.6","6091.6","6110.8","6067","6089","6096.6","3.4","11","16272","1981710.764","113406",""
"ICL2.CFX","20221214","6118","6118.8","6117","6139.6","6074","6091.8","6085.6","-27","-33.2","15798","1929350.392","111283",""
"ICL2.CFX","20221213","6148.8","6148.8","6148.8","6150","6105","6118","6118.8","-30.8","-30","17600","2154012.112","109500",""
"ICL2.CFX","20221212","6177.4","6186.2","6169.8","6170","6117.6","6148.8","6148.8","-37.4","-37.4","18504","2274228.42","106224",""
"ICL2.CFX","20221209","6165","6160.4","6170.2","6202.8","6131.6","6177.4","6186.2","17","25.8","14180","1749587.328","103990",""
"ICL2.CFX","20221208","6176.8","6170.8","6176.6","6186.2","6141","6165","6160.4","-5.8","-10.4","12528","1544155.488","100813",""
"ICL2.CFX","20221207","6187.6","6176","6178","6227.2","6157.2","6176.8","6170.8","0.8","-5.2","13456","1665459.968","99898",""
"ICL2.CFX","20221206","6181","6185","6174.8","6242.2","6159.4","6187.6","6176","2.6","-9","15025","1862417.98","98390",""
"ICL2.CFX","20221205","6158","6163.4","6199.8","6204.6","6165","6181","6185","17.6","21.6","13881","1717940.492","97490",""
"ICL2.CFX","20221202","6170","6182.6","6168","6208.2","6152.8","6158","6163.4","-24.6","-19.2","11746","1451496.856","95457",""
"ICL2.CFX","20221201","6140","6125.2","6183.2","6229.8","6170","6170","6182.6","44.8","57.4","16025","1986854.344","96230",""
"ICL2.CFX","20221130","6153.4","6158","6147","6171.6","6110.4","6140","6125.2","-18","-32.8","12816","1575081.552","96230",""
"ICL2.CFX","20221129","6057","6042","6086.6","6176.8","6075.4","6153.4","6158","111.4","116","14424","1770802.224","94321",""
"ICL2.CFX","20221128","6076.8","6080.4","5999.6","6060.6","5957","6057","6042","-23.4","-38.4","14245","1712975.98","94086",""
