"ts_code","trade_date","pre_close","pre_settle","open","high","low","close","settle","change1","change2","vol","amount","oi","oi_chg"
"IML2.CFX","20250403","6100","6098.6","6069.8","6134.8","6000.4","6031.8","6036.2","-66.8","-62.4","170579","20669259.136","180839",""
"IML2.CFX","20250402","6064.2","6070","6072.2","6141","6063","6100","6098.6","30","28.6","106534","13009280.708","161702",""
"IML2.CFX","20250401","6049","6040.8","6068.8","6117.6","6059.2","6064.2","6070","23.4","29.2","117820","14335280.68","159238",""
"IML2.CFX","20250331","6078.4","6095.2","6050.4","6092","5979.8","6049","6040.8","-46.2","-54.4","159321","19219128.904","175574",""
"IML2.CFX","20250328","6143.4","6148","6149","6180","6066.2","6078.4","6095.2","-69.6","-52.8","136714","16705104.964","159759",""
"IML2.CFX","20250327","6129.4","6142.6","6118.4","6202.2","6044","6143.4","6148","0.8","5.4","151417","18572634.32","167954",""
"IML2.CFX","20250326","6115.6","6103.6","6118","6185","6113","6129.4","6142.6","25.8","39","123686","15223290.736","155502",""
"IML2.CFX","20250325","6142.8","6108","6132.6","6167","6069.2","6115.6","6103.6","7.6","-4.4","138822","16977120.976","161637",""
"IML2.CFX","20250324","6177.4","6171.8","6186.4","6189.4","6063","6142.8","6108","-29","-63.8","139956","17152762.184","158394",""
"IML2.CFX","20250321","6307.2","6310.6","6285","6305.4","6144.6","6177.4","6171.8","-133.2","-138.8","134047","16668339.012","155030",""
"IML2.CFX","20250320","6339.2","6326","6326","6359.8","6280","6307.2","6310.6","-18.8","-15.4","81351","10283478.028","130145",""
"IML2.CFX","20250319","6369.4","6371.2","6360","6370.8","6303","6339.2","6326","-32","-45.2","72416","9176565.02","122780",""
"IML2.CFX","20250318","6337.6","6346.2","6360","6431.2","6349.2","6369.4","6371.2","23.2","25","58828","7512107.196","116894",""
"IML2.CFX","20250317","6368.2","6354.4","6370","6382","6333","6337.6","6346.2","-16.8","-8.2","47844","6078694.42","110699",""
"IML2.CFX","20250314","6210.8","6193.2","6217.4","6370","6177.6","6368.2","6354.4","175","161.2","83604","10508733.336","112607",""
"IML2.CFX","20250313","6284","6297.8","6275","6287.2","6157.4","6210.8","6193.2","-87","-104.6","74987","9306605.22","115784",""
"IML2.CFX","20250312","6269.4","6248.6","6290.2","6353.2","6257.4","6284","6297.8","35.4","49.2","58756","7401087.008","104752",""
"IML2.CFX","20250311","6220.8","6220.2","6160","6270","6156","6269.4","6248.6","49.2","28.4","59913","7457027.036","106224",""
"IML2.CFX","20250310","6254.8","6247.4","6254","6275","6168","6220.8","6220.2","-26.6","-27.2","50855","6319427.428","101268",""
"IML2.CFX","20250307","6287.8","6295.8","6270","6308.8","6223","6254.8","6247.4","-41","-48.4","55939","7016350.144","100827",""
"IML2.CFX","20250306","6129.6","6125.6","6170","6313.8","6165","6287.8","6295.8","162.2","170.2","62367","7812037.22","103031",""
"IML2.CFX","20250305","6107.2","6116.8","6116.8","6153.2","6056.6","6129.6","6125.6","12.8","8.8","52693","6428190.612","99038",""
"IML2.CFX","20250304","6049","6055.4","6004","6133.2","6004","6107.2","6116.8","51.8","61.4","46874","5707576.62","93774",""
"IML2.CFX","20250303","6060","6059.8","6081.2","6154.2","6030","6049","6055.4","-10.8","-4.4","53535","6528641.56","95055",""
"IML2.CFX","20250228","6238.6","6220.6","6216.6","6218.2","6040","6060","6059.8","-160.6","-160.8","62591","7653496.54","96513",""
"IML2.CFX","20250227","6248.2","6239.8","6235","6278.8","6158","6238.6","6220.6","-1.2","-19.2","54026","6714868.64","96835",""
"IML2.CFX","20250226","6195.8","6199.2","6215","6295","6156","6248.2","6239.8","49","40.6","53785","6696292.788","93243",""
"IML2.CFX","20250225","6215.6","6206","6150","6248.6","6140","6195.8","6199.2","-10.2","-6.8","46865","5811328.508","93829",""
"IML2.CFX","20250224","6253.6","6257.2","6250","6263.8","6180","6215.6","6206","-41.6","-51.2","45379","5646412.136","90270",""
"IML2.CFX","20250221","6113.4","6127.2","6140","6276","6102.2","6253.6","6257.2","126.4","130","57293","7104210.66","96709",""
"IML2.CFX","20250220","6101.6","6089.4","6092.2","6150.6","6066.8","6113.4","6127.2","24","37.8","37772","4612161.86","84120",""
"IML2.CFX","20250219","5973.4","5965.2","5972","6105","5962.4","6101.6","6089.4","136.4","124.2","37541","4541984.92","81468",""
"IML2.CFX","20250218","6081.6","6067.4","6060","6097.2","5929","5973.4","5965.2","-94","-102.2","37426","4506111.832","80808",""
"IML2.CFX","20250217","6071.8","6065.8","6099","6125","6034.2","6081.6","6067.4","15.8","1.6","32180","3915062.868","78006",""
"IML2.CFX","20250214","6045.8","6053.4","6045","6086.4","6005","6071.8","6065.8","18.4","12.4","32500","3934279.432","76883",""
"IML2.CFX","20250213","6096","6078.6","6096.8","6096.8","6027.4","6045.8","6053.4","-32.8","-25.2","31251","3787674.388","77261",""
"IML2.CFX","20250212","6005.6","6005","5990","6097.4","5990","6096","6078.6","91","73.6","28614","3465157.128","74371",""
"IML2.CFX","20250211","6017.2","6024.6","6020","6026.8","5950","6005.6","6005","-19","-19.6","22835","2735153.512","71921",""
"IML2.CFX","20250210","5971.8","5939.2","5974.4","6040","5958","6017.2","6024.6","78","85.4","25406","3049896.04","71289",""
"IML2.CFX","20250207","5864.6","5859.2","5864","6048.8","5861.8","5971.8","5939.2","112.6","80","39945","4762429.392","76126",""
"IML2.CFX","20250206","5712","5703","5690","5885","5676","5864.6","5859.2","161.6","156.2","30235","3511118.612","72464",""
"IML2.CFX","20250205","5676.2","5706.6","5755","5780","5677.8","5712","5703","5.4","-3.6","22914","2626452.384","71441",""
"IML2.CFX","20250127","5795.4","5783.2","5824.8","5830","5669.8","5676.2","5706.6","-107","-76.6","23551","2703644.752","70298",""
"IML2.CFX","20250124","5657","5671.2","5661","5802","5655","5795.4","5783.2","124.2","112","28961","3325467.792","71068",""
"IML2.CFX","20250123","5685","5673.6","5736","5838","5657","5657","5671.2","-16.6","-2.4","30877","3548250.824","73530",""
"IML2.CFX","20250122","5721","5707.6","5692","5705","5630","5685","5673.6","-22.6","-34","21567","2445552.436","70417",""
"IML2.CFX","20250121","5695.6","5694.8","5720.2","5746.4","5646","5721","5707.6","26.2","12.8","23961","2727672.64","70266",""
"IML2.CFX","20250120","5778","5665.4","5695","5758","5676","5695.6","5694.8","30.2","29.4","25997","2972853.5","71437",""
"IML2.CFX","20250117","5720.4","5721.8","5703","5832","5686","5778","5788.8","56.2","67","196360","22601054.112","188890",""
"IML2.CFX","20250116","5702.4","5701.8","5733.8","5852.6","5677","5720.4","5721.8","18.6","20","193605","22280579.2","194476",""
"IML2.CFX","20250115","5747.6","5729.6","5733","5745","5673.6","5702.4","5701.8","-27.2","-27.8","139200","15874691.996","176033",""
"IML2.CFX","20250114","5480.8","5470.2","5511","5752","5477","5747.6","5729.6","277.4","259.4","211844","23910012.34","187451",""
"IML2.CFX","20250113","5456","5485.6","5429.6","5525","5381","5480.8","5470.2","-4.8","-15.4","159240","17376600.632","175491",""
"IML2.CFX","20250110","5561.2","5572.6","5559","5630","5452","5456","5485.6","-116.6","-87","166760","18479784.152","178339",""
"IML2.CFX","20250109","5565.4","5586.2","5540.2","5615","5539.2","5561.2","5572.6","-25","-13.6","127718","14260638.108","167449",""
"IML2.CFX","20250108","5599","5585.4","5570","5622","5402.6","5565.4","5586.2","-20","0.8","200605","22153010.968","180375",""
"IML2.CFX","20250107","5527.2","5522.4","5536","5608.6","5496.2","5599","5585.4","76.6","63","140353","15589589.348","166007",""
"IML2.CFX","20250106","5553.4","5566.8","5550.8","5606.8","5490.8","5527.2","5522.4","-39.6","-44.4","151560","16803611.564","168619",""
"IML2.CFX","20250103","5699.4","5699","5721","5727","5529","5553.4","5566.8","-145.6","-132.2","176952","19930997.196","172211",""
"IML2.CFX","20250102","5848.6","5881.4","5850.2","5887.8","5638","5699.4","5699","-182","-182.4","166462","19264464.768","168141",""
"IML2.CFX","20241231","6057.8","6052.4","6070","6081.6","5847","5848.6","5881.4","-203.8","-171","137741","16395104.792","164962",""
"IML2.CFX","20241230","6067.4","6076.2","6061","6100","6008","6057.8","6052.4","-18.4","-23.8","111379","13486727.184","153147",""
"IML2.CFX","20241227","6052.8","6059.4","6059","6155","6018","6067.4","6076.2","8","16.8","116992","14271056.888","155250",""
"IML2.CFX","20241226","6001.8","5988","6000","6083.6","5996","6052.8","6059.4","64.8","71.4","94903","11495468.148","146619",""
"IML2.CFX","20241225","6053.4","6032.4","6034","6045","5944.2","6001.8","5988","-30.6","-44.4","122978","14716801.064","155470",""
"IML2.CFX","20241224","5987","5998.8","6010","6058.2","5966.4","6053.4","6032.4","54.6","33.6","122818","14789058.652","152273",""
"IML2.CFX","20241223","6141.2","6141.8","6142","6144","5982.8","5987","5998.8","-154.8","-143","110939","13422395.56","154200",""
"IML2.CFX","20241220","6096.8","6086.6","6076","6192","6070","6141.2","6141.8","54.6","55.2","98404","12086573.94","142566",""
"IML2.CFX","20241219","6066.6","6070.8","6010","6110","5968","6096.8","6086.6","26","15.8","92263","11141596.3","141988",""
"IML2.CFX","20241218","6022","6033.4","6040.8","6119.8","6006.4","6066.6","6070.8","33.2","37.4","75197","9126285.532","127157",""
"IML2.CFX","20241217","6142","6134.4","6134.4","6143.4","6021","6022","6033.4","-112.4","-101","77325","9389650.768","129902",""
"IML2.CFX","20241216","6236.2","6239.2","6235","6238","6117.4","6142","6134.4","-97.2","-104.8","55828","6880009.552","117595",""
"IML2.CFX","20241213","6364.6","6363","6318","6325","6201.4","6236.2","6239.2","-126.8","-123.8","71635","8965725.208","117786",""
"IML2.CFX","20241212","6317.8","6319.8","6310","6380","6262.8","6364.6","6363","44.8","43.2","59089","7471307.388","115868",""
"IML2.CFX","20241211","6246","6256.8","6260","6341","6250","6317.8","6319.8","61","63","57058","7196448.664","111143",""
"IML2.CFX","20241210","6147.4","6144.4","6362","6396","6221","6246","6256.8","101.6","112.4","74054","9356235.656","114824",""
"IML2.CFX","20241209","6220","6220.2","6214.8","6241.6","6101.6","6147.4","6144.4","-72.8","-75.8","51989","6408786.912","106930",""
"IML2.CFX","20241206","6138.8","6125.4","6133.8","6255","6060","6220","6220.2","94.6","94.8","67251","8298462.78","109558",""
"IML2.CFX","20241205","6061.8","6050","6046.2","6164.6","6045","6138.8","6125.4","88.8","75.4","53276","6520348.692","106161",""
"IML2.CFX","20241204","6156","6178.6","6145","6160","6021.6","6061.8","6050","-116.8","-128.6","55197","6724194.236","104357",""
"IML2.CFX","20241203","6159.6","6156.8","6167","6213.6","6083","6156","6178.6","-0.8","21.8","56274","6910963.04","105690",""
"IML2.CFX","20241202","6049","6056","6040","6195.8","6040","6159.6","6156.8","103.6","100.8","54619","6712889.928","99890",""
"IML2.CFX","20241129","5926","5940.2","5941.2","6117.8","5875","6049","6056","108.8","115.8","70296","8460223.412","105999",""
"IML2.CFX","20241128","5979.8","5919.6","5979.8","6018.4","5899","5926","5940.2","6.4","20.6","52480","6255726.88","96641",""
"IML2.CFX","20241127","5798.4","5803.8","5771","5986.6","5692","5979.8","5919.6","176","115.8","65851","7666779.74","103246",""
"IML2.CFX","20241126","5876.8","5819.2","5851","5917","5770","5798.4","5803.8","-20.8","-15.4","51660","6028350.652","93577",""
"IML2.CFX","20241125","5838.2","5896.4","5856.2","5878.6","5767.8","5876.8","5819.2","-19.6","-77.2","56838","6621487.828","97763",""
"IML2.CFX","20241122","6079","6058","6061","6098","5826.4","5838.2","5896.4","-219.8","-161.6","53719","6435767.636","94136",""
"IML2.CFX","20241121","6084.8","6068.2","6084.2","6113.8","6018","6079","6058","10.8","-10.2","43643","5303476.204","93458",""
"IML2.CFX","20241120","5995.8","5958.4","5985","6106.2","5973","6084.8","6068.2","126.4","109.8","49488","5982980.732","93087",""
"IML2.CFX","20241119","5855","5841.4","5870","5999.8","5835.2","5995.8","5958.4","154.4","117","53645","6342076.028","95970",""
"IML2.CFX","20241118","6002.6","6041.6","6030.4","6040","5804.2","5855","5841.4","-186.6","-200.2","56000","6621075.424","94007",""
"IML2.CFX","20241115","6136.8","6134.4","6130","6201","5990","6002.6","6041.6","-131.8","-92.8","53788","6573351.24","94837",""
"IML2.CFX","20241114","6293.2","6298.4","6284.2","6293","6110","6136.8","6134.4","-161.6","-164","44267","5479356.508","87989",""
"IML2.CFX","20241113","6302","6284.6","6277.2","6325","6198","6293.2","6298.4","8.6","13.8","39628","4964014.108","84298",""
"IML2.CFX","20241112","6390","6388","6405","6432.8","6254.2","6302","6284.6","-86","-103.4","38993","4946752.224","83236",""
"IML2.CFX","20241111","6289.6","6293.2","6274","6416","6250","6390","6388","96.8","94.8","35376","4491942.316","81335",""
"IML2.CFX","20241108","6297","6274.6","6335","6417.8","6259.8","6289.6","6293.2","15","18.6","41000","5200751.524","82316",""
"IML2.CFX","20241107","6179.8","6180.4","6128","6310","6128","6297","6274.6","116.6","94.2","34549","4296202.368","81318",""
"IML2.CFX","20241106","6173.6","6168.6","6177.6","6266","6112.4","6179.8","6180.4","11.2","11.8","40886","5064877.784","81293",""
"IML2.CFX","20241105","5956","5906","5950","6209.2","5926.4","6173.6","6168.6","267.6","262.6","37649","4587453.12","83390",""
"IML2.CFX","20241104","5809","5819","5810","5956","5801.2","5956","5906","137","87","24919","2928293.336","78184",""
"IML2.CFX","20241101","5979","6003","5960","5980","5794","5809","5819","-194","-184","34582","4053925.576","81924",""
"IML2.CFX","20241031","5894.8","5869","5906.2","6048","5869","5979","6003","110","134","34719","4145919.628","81085",""
"IML2.CFX","20241030","5876.6","5878.6","5859.8","5934","5811","5894.8","5869","16.2","-9.6","28455","3344214.82","81049",""
"IML2.CFX","20241029","5976.6","5960.2","6000","6017.8","5858","5876.6","5878.6","-83.6","-81.6","29462","3495845.224","81809",""
"IML2.CFX","20241028","5910.8","5878","5920","5978.6","5862.2","5976.6","5960.2","98.6","82.2","24262","2879254.324","80264",""
"IML2.CFX","20241025","5763","5753","5780","5932.8","5774.4","5910.8","5878","157.8","125","34115","4000157.344","83455",""
"IML2.CFX","20241024","5797","5798.4","5770","5791.2","5707","5763","5753","-35.4","-45.4","26698","3068908.7","81434",""
"IML2.CFX","20241023","5777.8","5760.4","5765","5900","5738.4","5797","5798.4","36.6","38","35686","4153766.728","83871",""
"IML2.CFX","20241022","5746","5749.4","5752","5812.2","5683.2","5777.8","5760.4","28.4","11","33794","3884876.74","83452",""
"IML2.CFX","20241021","5728","5754.6","5715","5867.6","5670.6","5746","5749.4","-8.6","-5.2","41239","4753300.072","83554",""
"IML2.CFX","20241018","5434","5468.4","5455","5989.8","5430","5728","5829","259.6","360.6","237911","27047036.456","154527",""
"IML2.CFX","20241017","5470.4","5452.6","5519.8","5578.8","5430","5434","5468.4","-18.6","15.8","111905","12339534.528","141913",""
"IML2.CFX","20241016","5411","5478.8","5356.8","5563.6","5350.4","5470.4","5452.6","-8.4","-26.2","105670","11553627.496","131153",""
"IML2.CFX","20241015","5557","5536.2","5502.8","5651","5411","5411","5478.8","-125.2","-57.4","102444","11363644.292","130906",""
"IML2.CFX","20241014","5379","5353.2","5399.2","5585.4","5284.4","5557","5536.2","203.8","183","112920","12297156.716","127187",""
"IML2.CFX","20241011","5628.8","5669.2","5600","5618","5302","5379","5353.2","-290.2","-316","123517","13460201.644","130577",""
"IML2.CFX","20241010","5715.8","5813","5844","5902.2","5605","5628.8","5669.2","-184.2","-143.8","133053","15280608.048","129332",""
"IML2.CFX","20241009","6184.8","6150.8","6026.6","6106.6","5634.8","5715.8","5813","-435","-337.8","162244","19164313.296","127140",""
"IML2.CFX","20241008","5769.6","5763","6339.2","6339.2","5895.2","6184.8","6150.8","421.8","387.8","143088","17711045.588","120131",""
"IML2.CFX","20240930","5297.2","5245.2","5460","5769.6","5401.2","5769.6","5763","524.4","517.8","119240","13374631.308","119663",""
"IML2.CFX","20240927","4882.4","4815.8","4978","5297.2","4902","5297.2","5245.2","481.4","429.4","142577","14592318.98","125960",""
"IML2.CFX","20240926","4615.4","4628.4","4620","4885","4600","4882.4","4815.8","254","187.4","95626","9013160.932","133526",""
"IML2.CFX","20240925","4586","4556.4","4642.2","4739","4609.4","4615.4","4628.4","59","72","86249","8061665.856","124168",""
"IML2.CFX","20240924","4363","4361.4","4430","4590","4369","4586","4556.4","224.6","195","98223","8792568.6","131230",""
"IML2.CFX","20240923","4347.2","4337","4344","4421.6","4325.4","4363","4361.4","26","24.4","46247","4046455.18","115201",""
"IML2.CFX","20240920","4379","4369.4","4362.4","4379.2","4310.8","4347.2","4337","-22.2","-32.4","53756","4672246.792","115940",""
"IML2.CFX","20240919","4290.6","4285.2","4309","4437.4","4262.2","4379","4369.4","93.8","84.2","69390","6045133.336","116341",""
"IML2.CFX","20240918","4312","4317.2","4307.6","4317.4","4228","4290.6","4285.2","-26.6","-32","46622","3984122.172","106473",""
"IML2.CFX","20240913","4359.6","4368","4369","4372.8","4308","4312","4317.2","-56","-50.8","35245","3057865.196","97469",""
"IML2.CFX","20240912","4366.6","4356.2","4381","4439","4355","4359.6","4368","3.4","11.8","38203","3354084.296","97186",""
"IML2.CFX","20240911","4369","4368.2","4357","4388.2","4334.4","4366.6","4356.2","-1.6","-12","33692","2936841.288","93852",""
"IML2.CFX","20240910","4355","4352.4","4368.2","4398","4274","4369","4368.2","16.6","15.8","45961","3982141.388","95560",""
"IML2.CFX","20240909","4393.2","4389.6","4373","4417.2","4341","4355","4352.4","-34.6","-37.2","32808","2869800.24","91830",""
"IML2.CFX","20240906","4476.6","4469.2","4498.6","4498.6","4376.2","4393.2","4389.6","-76","-79.6","31503","2785306.072","87847",""
"IML2.CFX","20240905","4433","4429.2","4445","4509","4443.4","4476.6","4469.2","47.4","40","32922","2942944.668","88291",""
"IML2.CFX","20240904","4444.6","4444.6","4429","4483.8","4402","4433","4429.2","-11.6","-15.4","32477","2884400.272","86679",""
"IML2.CFX","20240903","4418.8","4429.6","4416.2","4491.4","4415.6","4444.6","4444.6","15","15","32138","2858392.864","87453",""
"IML2.CFX","20240902","4525","4545.4","4515.8","4539","4410.4","4418.8","4429.6","-126.6","-115.8","31046","2776759.864","83781",""
"IML2.CFX","20240830","4432.8","4439.8","4423.8","4603.6","4423.8","4525","4545.4","85.2","105.6","49065","4449771.572","89254",""
"IML2.CFX","20240829","4351.8","4355","4334","4455.8","4332.6","4432.8","4439.8","77.8","84.8","32467","2861726.756","83785",""
"IML2.CFX","20240828","4344.2","4342.8","4344","4393.2","4322.4","4351.8","4355","9","12.2","22409","1952456.148","81749",""
"IML2.CFX","20240827","4390.6","4385","4377","4379.4","4323","4344.2","4342.8","-40.8","-42.2","20358","1770080.788","79115",""
"IML2.CFX","20240826","4376.6","4372","4385","4420","4361.8","4390.6","4385","18.6","13","21579","1895788.08","81561",""
"IML2.CFX","20240823","4369","4365","4368.8","4395","4345","4376.6","4372","11.6","7","23734","2072978.572","78401",""
"IML2.CFX","20240822","4419","4417","4428.8","4434","4353.2","4369","4365","-48","-52","24627","2161422.604","80823",""
"IML2.CFX","20240821","4431","4426.2","4429.8","4453.6","4408.8","4419","4417","-7.2","-9.2","20506","1816112.768","76390",""
"IML2.CFX","20240820","4517.8","4518.6","4529","4529","4413","4431","4426.2","-87.6","-92.4","25889","2305180.176","78320",""
"IML2.CFX","20240819","4501.4","4510","4496.6","4582.8","4496","4517.8","4518.6","7.8","8.6","22195","2013614.344","76933",""
"IML2.CFX","20240816","4529.6","4532.2","4534.2","4563.4","4497","4501.4","4510","-30.8","-22.2","23459","2125387.748","77313",""
"IML2.CFX","20240815","4485.6","4500.6","4481.6","4616.4","4469.8","4529.6","4532.2","29","31.6","31220","2837645.032","78042",""
"IML2.CFX","20240814","4539.4","4516.8","4577","4577","4485","4485.6","4500.6","-31.2","-16.2","17177","1550026.64","71573",""
"IML2.CFX","20240813","4523","4510.4","4520","4552","4489.6","4539.4","4516.8","29","6.4","17978","1625465.528","71765",""
"IML2.CFX","20240812","4526.4","4540.6","4522","4544","4494.4","4523","4510.4","-17.6","-30.2","16457","1486544.752","70575",""
"IML2.CFX","20240809","4585","4588.2","4606","4644.4","4524.6","4526.4","4540.6","-61.8","-47.6","20285","1859243.284","70803",""
"IML2.CFX","20240808","4565","4571.8","4545","4615.8","4501.4","4585","4588.2","13.2","16.4","20960","1913539.68","72772",""
"IML2.CFX","20240807","4584","4573","4577","4606","4546.2","4565","4571.8","-8","-1.2","17401","1593525.708","70871",""
"IML2.CFX","20240806","4523.8","4530.6","4599.8","4630.6","4531","4584","4573","53.4","42.4","20444","1870893.012","72105",""
"IML2.CFX","20240805","4648","4654","4630","4712","4508.6","4523.8","4530.6","-130.2","-123.4","25448","2343879.096","73521",""
"IML2.CFX","20240802","4721.6","4725.6","4692","4749.6","4634.6","4648","4654","-77.6","-71.6","19450","1825556.316","72143",""
"IML2.CFX","20240801","4762","4736.6","4779","4807.6","4682","4721.6","4725.6","-15","-11","20717","1963706.368","71377",""
"IML2.CFX","20240731","4495.2","4497.2","4493","4762.2","4492.2","4762","4736.6","264.8","239.4","27024","2513159.92","72882",""
"IML2.CFX","20240730","4480.2","4485.8","4464","4523","4425","4495.2","4497.2","9.4","11.4","16136","1446746.98","71089",""
"IML2.CFX","20240729","4508.6","4499.8","4522.6","4524","4460.6","4480.2","4485.8","-19.6","-14","14093","1263997.968","69747",""
"IML2.CFX","20240726","4423","4426.6","4427.2","4519.8","4427.2","4508.6","4499.8","82","73.2","18534","1664096.756","71261",""
"IML2.CFX","20240725","4417.4","4428.8","4392","4489.2","4385.8","4423","4426.6","-5.8","-2.2","18660","1653630.752","70492",""
"IML2.CFX","20240724","4476","4512.8","4471","4499.2","4407.6","4417.4","4428.8","-95.4","-84","21218","1888888.656","71362",""
"IML2.CFX","20240723","4619","4614","4625","4635","4476","4476","4512.8","-138","-101.2","16196","1476085.936","71374",""
"IML2.CFX","20240722","4710.4","4622","4625","4661.8","4591","4619","4614","-3","-8","14971","1385857.828","70902",""
"IML2.CFX","20240719","4706","4700.4","4682","4777.6","4659.8","4710.4","4717.4","10","17","57338","5414108.032","108703",""
"IML2.CFX","20240718","4681.2","4688.2","4660","4724","4605","4706","4700.4","17.8","12.2","56952","5307855.64","112615",""
"IML2.CFX","20240717","4725.2","4723.4","4725","4743","4678.4","4681.2","4688.2","-42.2","-35.2","40497","3804656.868","104127",""
"IML2.CFX","20240716","4727","4721.8","4715","4748.2","4680","4725.2","4723.4","3.4","1.6","41758","3937740.492","104593",""
"IML2.CFX","20240715","4786.6","4796","4780","4780","4707","4727","4721.8","-69","-74.2","35491","3363034.312","102878",""
"IML2.CFX","20240712","4802.6","4797.4","4793.4","4812","4764","4786.6","4796","-10.8","-1.4","38647","3700946.984","102240",""
"IML2.CFX","20240711","4675","4682.2","4756","4809.6","4721","4802.6","4797.4","120.4","115.2","53212","5081015.892","106672",""
