"ts_code","trade_date","pre_close","pre_settle","open","high","low","close","settle","change1","change2","vol","amount","oi","oi_chg"
"IFL3.CFX","20250509","3724.6","3722.6","3721.2","3723","3697","3706.8","3705.2","-15.8","-17.4","2208","245555.79","9288",""
"IFL3.CFX","20250508","3695","3688","3681.8","3741.6","3681.8","3724.6","3722.6","36.6","34.6","3136","350107.188","9133",""
"IFL3.CFX","20250507","3681.8","3679","3732.8","3746","3683.2","3695","3688","16","9","3405","378045.198","8741",""
"IFL3.CFX","20250506","3637.8","3641.6","3657.4","3684","3649.2","3681.8","3679","40.2","37.4","2158","237778.932","7400",""
"IFL3.CFX","20250430","3645.6","3643.8","3649","3666.8","3635.8","3637.8","3641.6","-6","-2.2","2373","259593.084","7044",""
"IFL3.CFX","20250429","3647.4","3649.8","3644","3655","3632.2","3645.6","3643.8","-4.2","-6","2045","223521.774","5819",""
"IFL3.CFX","20250428","3658.4","3657","3651.4","3657.6","3635","3647.4","3649.8","-9.6","-7.2","2015","220563.696","5358",""
"IFL3.CFX","20250425","3657.2","3654.4","3664.4","3675","3649.2","3658.4","3657","4","2.6","2023","222255.228","4853",""
"IFL3.CFX","20250424","3652.2","3651.2","3660.8","3672.8","3639.8","3657.2","3654.4","6","3.2","1954","214345.44","4282",""
"IFL3.CFX","20250423","3652","3660.6","3675","3686.8","3644.6","3652.2","3651.2","-8.4","-9.4","2833","310831.65","4133",""
"IFL3.CFX","20250422","3660","3663.6","3658.6","3670","3652","3652","3660.6","-11.6","-3","1951","214244.328","2774",""
"IFL3.CFX","20250421","3654.2","3659.2","3630.4","3669.4","3624.6","3660","3663.6","0.8","4.4","2292","251439.288","2209",""
"IFL3.CFX","20250418","3656.6","3657","3651","3667.8","3640","3654.2","3659.2","-2.8","2.2","7755","849938.052","55361",""
"IFL3.CFX","20250417","3635.2","3626.8","3625","3669.2","3622","3656.6","3657","29.8","30.2","10594","1160382.306","56169",""
"IFL3.CFX","20250416","3638.8","3636.6","3633.8","3642.4","3600.8","3635.2","3626.8","-1.4","-9.8","9611","1043114.628","54594",""
"IFL3.CFX","20250415","3642","3647","3642","3645.6","3624","3638.8","3636.6","-8.2","-10.4","7803","850462.014","54757",""
"IFL3.CFX","20250414","3638.8","3642.8","3657","3666","3642","3642","3647","-0.8","4.2","8096","887207.238","53976",""
"IFL3.CFX","20250411","3624","3630","3620","3656","3598.4","3638.8","3642.8","8.8","12.8","12289","1337289.528","55185",""
"IFL3.CFX","20250410","3565.4","3567.8","3638","3663","3608","3624","3630","56.2","62.2","15704","1711943.532","54672",""
"IFL3.CFX","20250409","3495.8","3488.6","3466.6","3583.4","3436","3565.4","3567.8","76.8","79.2","23525","2482729.494","57306",""
"IFL3.CFX","20250408","3410.8","3410.8","3429.4","3510","3425","3495.8","3488.6","85","77.8","22992","2400585.666","56521",""
"IFL3.CFX","20250407","3790.6","3789.6","3615.4","3684","3410.8","3410.8","3410.8","-378.8","-378.8","30992","3265987.752","58200",""
"IFL3.CFX","20250403","3811.2","3808.6","3800","3816.8","3774.8","3790.6","3789.6","-18","-19","9632","1095985.608","54424",""
"IFL3.CFX","20250402","3812","3813","3811","3828.2","3804","3811.2","3808.6","-1.8","-4.4","5500","629351.736","52374",""
"IFL3.CFX","20250401","3811","3809","3817","3831.2","3806","3812","3813","3","4","6391","731845.722","51763",""
"IFL3.CFX","20250331","3837","3843","3829","3853.2","3790","3811","3809","-32","-34","10422","1193073.15","52682",""
"IFL3.CFX","20250328","3855","3855.4","3849","3859","3826.8","3837","3843","-18.4","-12.4","8815","1016251.434","51056",""
"IFL3.CFX","20250327","3843.4","3847.8","3839.8","3880.2","3825","3855","3855.4","7.2","7.6","9482","1096284.378","52157",""
"IFL3.CFX","20250326","3856","3852","3854.8","3868.6","3840","3843.4","3847.8","-8.6","-4.2","6504","751789.602","50413",""
"IFL3.CFX","20250325","3854.2","3845.8","3855","3865","3844","3856","3852","10.2","6.2","8948","1034310.702","50664",""
"IFL3.CFX","20250324","3835.6","3833","3836.6","3859.4","3832","3854.2","3845.8","21.2","12.8","8224","949002.99","50212",""
"IFL3.CFX","20250321","3906","3904.4","3898","3912","3822.8","3835.6","3833","-68.8","-71.4","13928","1613042.184","51602",""
"IFL3.CFX","20250320","3940.6","3934.8","3939.8","3939.8","3898.6","3906","3904.4","-28.8","-30.4","10650","1250555.562","48069",""
"IFL3.CFX","20250319","3934.4","3935.2","3936","3952.4","3920.4","3940.6","3934.8","5.4","-0.4","8096","955517.538","46747",""
"IFL3.CFX","20250318","3930.2","3930.8","3952","3956.8","3930","3934.4","3935.2","3.6","4.4","7920","936321.09","45216",""
"IFL3.CFX","20250317","3944","3937.4","3964","3964","3925.2","3930.2","3930.8","-7.2","-6.6","9091","1075100.238","43286",""
"IFL3.CFX","20250314","3831","3825.8","3840.4","3944","3836.2","3944","3937.4","118.2","111.6","13895","1629168.654","42866",""
"IFL3.CFX","20250313","3847.2","3851","3845","3858","3814.2","3831","3825.8","-20","-25.2","8668","997530.882","39075",""
"IFL3.CFX","20250312","3856","3844.2","3860.8","3873.8","3840","3847.2","3851","3","6.8","6942","802262.754","37997",""
"IFL3.CFX","20250311","3849.8","3846.6","3817.8","3856","3815.6","3856","3844.2","9.4","-2.4","6104","702597.786","36206",""
"IFL3.CFX","20250310","3877.6","3877.8","3878.4","3881.4","3828.6","3849.8","3846.6","-28","-31.2","8315","959412.348","36058",""
"IFL3.CFX","20250307","3889","3893.8","3884.4","3898.8","3870.2","3877.6","3877.8","-16.2","-16","7227","841436.814","34567",""
"IFL3.CFX","20250306","3824","3826","3842.4","3901","3842.4","3889","3893.8","63","67.8","10079","1171677.234","34317",""
"IFL3.CFX","20250305","3817.2","3819","3820","3832.4","3806","3824","3826","5","7","6639","760521.21","32384",""
"IFL3.CFX","20250304","3822","3820","3805","3826.6","3797.8","3817.2","3819","-2.8","-1","6790","776793.03","31313",""
"IFL3.CFX","20250303","3830.4","3831","3839.8","3869","3809.2","3822","3820","-9","-11","9752","1123389.39","31314",""
"IFL3.CFX","20250228","3904","3891.8","3893.2","3901.2","3821","3830.4","3831","-61.4","-60.8","10754","1243376.31","30965",""
"IFL3.CFX","20250227","3895","3887.2","3897.2","3904.8","3865","3904","3891.8","16.8","4.6","8668","1010031.99","28091",""
"IFL3.CFX","20250226","3868.6","3866.2","3877.8","3897","3861.2","3895","3887.2","28.8","21","7433","865113.546","26930",""
"IFL3.CFX","20250225","3906.4","3899.8","3878","3896","3853.8","3868.6","3866.2","-31.2","-33.6","8398","976278.582","25993",""
"IFL3.CFX","20250224","3922","3921.2","3921.4","3935.2","3887.2","3906.4","3899.8","-14.8","-21.4","8018","940751.616","24873",""
"IFL3.CFX","20250221","3868.8","3869.2","3881.8","3927.4","3866.6","3922","3921.2","52.8","52","8787","1029781.944","24348",""
"IFL3.CFX","20250220","3878.8","3879.8","3878.8","3880","3856","3868.8","3869.2","-11","-10.6","7085","822085.704","22314",""
"IFL3.CFX","20250219","3858","3859","3852","3890","3849","3878.8","3879.8","19.8","20.8","5892","684578.508","19206",""
"IFL3.CFX","20250218","3889.6","3879.8","3885.4","3905.6","3842","3858","3859","-21.8","-20.8","7221","840534.102","18823",""
"IFL3.CFX","20250217","3884.8","3879.4","3900","3904.6","3860","3889.6","3879.8","10.2","0.4","5179","603233.622","16147",""
"IFL3.CFX","20250214","3852","3859.8","3854","3888","3847.2","3884.8","3879.4","25","19.6","5281","612678.162","15980",""
"IFL3.CFX","20250213","3863","3850.8","3867.6","3881.6","3842.6","3852","3859.8","1.2","9","5498","636901.686","15101",""
"IFL3.CFX","20250212","3825.4","3822","3821.8","3872.2","3811","3863","3850.8","41","28.8","5153","593203.848","14799",""
"IFL3.CFX","20250211","3842","3843.8","3845.2","3852","3812.8","3825.4","3822","-18.4","-21.8","3372","386975.91","12992",""
"IFL3.CFX","20250210","3841","3818.6","3844.4","3853.2","3827.8","3842","3843.8","23.4","25.2","4770","549618.714","12540",""
"IFL3.CFX","20250207","3783","3780.6","3785","3869","3775.8","3841","3818.6","60.4","38","7633","876480.558","12159",""
"IFL3.CFX","20250206","3728.2","3728.8","3727.8","3788.6","3726.8","3783","3780.6","54.2","51.8","5302","598309.782","10611",""
"IFL3.CFX","20250205","3737","3755.4","3764.2","3768.6","3716.6","3728.2","3728.8","-27.2","-26.6","3100","347640.126","9752",""
"IFL3.CFX","20250127","3781.2","3777.4","3788.2","3795.6","3733.2","3737","3755.4","-40.4","-22","3230","365191.35","8718",""
"IFL3.CFX","20250124","3738.2","3737","3737.2","3801.2","3733.4","3781.2","3777.4","44.2","40.4","4792","542682.612","8299",""
"IFL3.CFX","20250123","3728.4","3725.6","3760","3812.4","3730.2","3738.2","3737","12.6","11.4","4953","559015.152","7776",""
"IFL3.CFX","20250122","3767","3767.2","3761","3761","3715","3728.4","3725.6","-38.8","-41.6","3414","381760.992","6320",""
"IFL3.CFX","20250121","3765","3766.4","3788","3790.4","3756","3767","3767.2","0.6","0.8","3086","348948.084","4600",""
"IFL3.CFX","20250120","3786","3791.8","3813.8","3813.8","3756.8","3765","3766.4","-26.8","-25.4","4018","456039.834","3955",""
"IFL3.CFX","20250117","3769.4","3768.6","3757.6","3810.8","3754.8","3786","3791.8","17.4","23.2","10725","1217730.486","62361",""
"IFL3.CFX","20250116","3772.6","3770.2","3788","3826.6","3748.4","3769.4","3768.6","-0.8","-1.6","12286","1395530.772","63145",""
"IFL3.CFX","20250115","3796","3796.8","3790","3792.2","3763.8","3772.6","3770.2","-24.2","-26.6","8116","920282.454","60351",""
"IFL3.CFX","20250114","3702.6","3694","3708.8","3811.6","3700.6","3796","3796.8","102","102.8","14823","1674290.43","61359",""
"IFL3.CFX","20250113","3705.2","3716.8","3692","3716.4","3682.6","3702.6","3694","-14.2","-22.8","10134","1124036.208","58498",""
"IFL3.CFX","20250110","3750.2","3754.6","3750.2","3763.2","3705.2","3705.2","3716.8","-49.4","-37.8","9850","1103315.724","57382",""
"IFL3.CFX","20250109","3756.2","3763.4","3751.2","3766.2","3739.4","3750.2","3754.6","-13.2","-8.8","8723","982848.864","55440",""
"IFL3.CFX","20250108","3763.4","3758.6","3755.6","3783.4","3695.6","3756.2","3763.4","-2.4","4.8","13847","1553840.562","56054",""
"IFL3.CFX","20250107","3738.4","3734","3734.2","3767.4","3726.6","3763.4","3758.6","29.4","24.6","9186","1032439.008","53482",""
"IFL3.CFX","20250106","3753.6","3753","3761.2","3761.6","3718.8","3738.4","3734","-14.6","-19","11291","1266890.25","53534",""
"IFL3.CFX","20250103","3795","3792.6","3798.8","3812.6","3736.6","3753.6","3753","-39","-39.6","15009","1700396.772","53243",""
"IFL3.CFX","20250102","3895","3911.4","3895","3905","3763.4","3795","3792.6","-116.4","-118.8","18365","2112911.13","54016",""
"IFL3.CFX","20241231","3978.4","3980.8","3978.6","3988","3892.2","3895","3911.4","-85.8","-69.4","12010","1419683.262","50975",""
"IFL3.CFX","20241230","3960.4","3963.8","3960.4","3989","3958","3978.4","3980.8","14.6","17","7496","895033.266","48653",""
"IFL3.CFX","20241227","3965.4","3966.2","3966.2","3995.2","3955.2","3960.4","3963.8","-5.8","-2.4","8830","1051902.378","49748",""
"IFL3.CFX","20241226","3961.8","3958.6","3964","3973.6","3947.2","3965.4","3966.2","6.8","7.6","5571","662503.434","48406",""
"IFL3.CFX","20241225","3963.4","3960","3967","3983","3943.2","3961.8","3958.6","1.8","-1.4","7217","857926.746","47762",""
"IFL3.CFX","20241224","3913.8","3916.2","3918.2","3972.8","3914","3963.4","3960","47.2","43.8","10049","1189756.68","48369",""
"IFL3.CFX","20241223","3913","3912.8","3913","3945.2","3908","3913.8","3916.2","1","3.4","8874","1045557.72","47513",""
"IFL3.CFX","20241220","3921.4","3920.4","3915.8","3943.6","3904.2","3913","3912.8","-7.4","-7.6","9483","1115331.786","46888",""
"IFL3.CFX","20241219","3918.8","3916.4","3897","3929","3875.2","3921.4","3920.4","5","4","10161","1191541.098","45737",""
"IFL3.CFX","20241218","3902.2","3906.4","3922.2","3935.8","3909.8","3918.8","3916.4","12.4","10","8628","1015321.206","42192",""
"IFL3.CFX","20241217","3888.4","3885.6","3888.2","3938.6","3883.4","3902.2","3906.4","16.6","20.8","10770","1264217.772","42196",""
"IFL3.CFX","20241216","3905.8","3917.4","3907.2","3911.8","3878.4","3888.4","3885.6","-29","-31.8","8434","984843.822","39889",""
"IFL3.CFX","20241213","4020.2","4016.8","3999.8","3999.8","3900","3905.8","3917.4","-111","-99.4","12757","1507499.202","39430",""
"IFL3.CFX","20241212","3977.8","3978.8","3978.2","4025.6","3970.2","4020.2","4016.8","41.4","38","10038","1204807.374","38605",""
"IFL3.CFX","20241211","3988.8","3989.4","3986.8","3999","3968.2","3977.8","3978.8","-11.6","-10.6","8093","967304.202","35421",""
"IFL3.CFX","20241210","3941.6","3935.2","4066","4097","3974","3988.8","3989.4","53.6","54.2","12871","1556102.532","35766",""
"IFL3.CFX","20241209","3951.2","3957","3951.2","3975.4","3919.4","3941.6","3935.2","-15.4","-21.8","8174","967494.33","32269",""
"IFL3.CFX","20241206","3894","3889.6","3899.8","3981.2","3892.6","3951.2","3957","61.6","67.4","10161","1202473.026","32502",""
"IFL3.CFX","20241205","3905.4","3901.6","3893.8","3913.2","3881.4","3894","3889.6","-7.6","-12","6239","729197.988","31226",""
"IFL3.CFX","20241204","3925.2","3931.4","3925","3929.2","3890.2","3905.4","3901.6","-26","-29.8","7211","845701.428","30426",""
"IFL3.CFX","20241203","3927.6","3922.8","3937","3945","3899.4","3925.2","3931.4","2.4","8.6","8362","983474.682","31059",""
"IFL3.CFX","20241202","3894.4","3896.2","3894.4","3943.2","3887.2","3927.6","3922.8","31.4","26.6","9728","1144472.322","29528",""
"IFL3.CFX","20241129","3853.6","3857","3855","3954.6","3855","3894.4","3896.2","37.4","39.2","12270","1437600.756","29704",""
"IFL3.CFX","20241128","3888","3880","3885.8","3892.8","3838","3853.6","3857","-26.4","-23","7892","915161.832","27077",""
"IFL3.CFX","20241127","3812.8","3815.2","3807","3896.8","3796.2","3888","3880","72.8","64.8","9267","1069514.796","27471",""
"IFL3.CFX","20241126","3825","3807","3812.6","3851.4","3805.2","3812.8","3815.2","5.8","8.2","7084","812404.428","25474",""
"IFL3.CFX","20241125","3845.2","3868.8","3860.4","3871","3788","3825","3807","-43.8","-61.8","9447","1085671.152","25645",""
"IFL3.CFX","20241122","3972.6","3961.6","3967.4","3975.8","3838.2","3845.2","3868.8","-116.4","-92.8","9346","1095562.008","25495",""
"IFL3.CFX","20241121","3965.4","3962.8","3959","3984","3945","3972.6","3961.6","9.8","-1.2","5537","658576.614","22557",""
"IFL3.CFX","20241120","3967.8","3947.6","3956.8","3992.6","3946.6","3965.4","3962.8","17.8","15.2","8685","1032899.19","22673",""
"IFL3.CFX","20241119","3945.2","3948.4","3963.2","3973.6","3894.6","3967.8","3947.6","19.4","-0.8","10912","1289327.298","23085",""
"IFL3.CFX","20241118","3971.2","3996.8","3985.4","4031","3926.6","3945.2","3948.4","-51.6","-48.4","10791","1288710.636","22251",""
"IFL3.CFX","20241115","4035.8","4051.4","4033.2","4051","3966","3971.2","3996.8","-80.2","-54.6","8980","1083121.95","21091",""
"IFL3.CFX","20241114","4102.2","4103.6","4095.2","4112","4028","4035.8","4051.4","-67.8","-52.2","7917","967429.866","20015",""
"IFL3.CFX","20241113","4074.6","4076.8","4058.8","4118.8","4058.8","4102.2","4103.6","25.4","26.8","6435","788694.474","17800",""
"IFL3.CFX","20241112","4134.6","4119.4","4130","4186.2","4056.2","4074.6","4076.8","-44.8","-42.6","8336","1030472.13","18362",""
"IFL3.CFX","20241111","4114.4","4121.8","4085.2","4137","4052","4134.6","4119.4","12.8","-2.4","7078","870279.456","16390",""
"IFL3.CFX","20241108","4188","4147.2","4245","4245","4100.6","4114.4","4121.8","-32.8","-25.4","9830","1227612.78","16526",""
"IFL3.CFX","20241107","4034.6","4034.4","4001.8","4189","4001.8","4188","4147.2","153.6","112.8","7694","943167.714","14611",""
"IFL3.CFX","20241106","4063.8","4045.8","4059.8","4106.2","4002.2","4034.6","4034.4","-11.2","-11.4","8351","1016259.984","13776",""
"IFL3.CFX","20241105","3952.8","3927.8","3946.4","4063.8","3925.8","4063.8","4045.8","136","118","7244","871945.98","12530",""
"IFL3.CFX","20241104","3894","3898.6","3900.2","3952.8","3887.6","3952.8","3927.8","54.2","29.2","3627","425740.716","10563",""
"IFL3.CFX","20241101","3880","3888","3872.8","3928.4","3872.8","3894","3898.6","6","10.6","4494","526359.636","9772",""
"IFL3.CFX","20241031","3887.8","3879.8","3892.6","3922","3853.2","3880","3888","0.2","8.2","5036","587137.26","9976",""
"IFL3.CFX","20241030","3926.2","3919.6","3913.4","3926.6","3860.4","3887.8","3879.8","-31.8","-39.8","3943","460522.014","8707",""
"IFL3.CFX","20241029","3956","3944.8","3962.2","3993","3913","3926.2","3919.6","-18.6","-25.2","3542","419385.414","7842",""
"IFL3.CFX","20241028","3946","3945","3946.2","3956.4","3912","3956","3944.8","11","-0.2","2823","333428.832","7043",""
"IFL3.CFX","20241025","3918.2","3913.8","3921.8","3989.6","3910.6","3946","3945","32.2","31.2","4152","491617.89","7225",""
"IFL3.CFX","20241024","3964.8","3960.6","3940","3950","3897.2","3918.2","3913.8","-42.4","-46.8","3207","377138.64","6136",""
"IFL3.CFX","20241023","3945.8","3939.2","3945.8","4007","3932.2","3964.8","3960.6","25.6","21.4","5093","605943.378","5981",""
"IFL3.CFX","20241022","3933.6","3923.8","3928.8","3957","3917.4","3945.8","3939.2","22","15.4","3871","457274.862","4649",""
"IFL3.CFX","20241021","3935","3978","3950.8","3976.2","3897.8","3933.6","3923.8","-44.4","-54.2","4869","574000.998","4424",""
"IFL3.CFX","20241018","3775","3796","3780.2","4076.8","3768","3935","3978","139","182","35188","4102972.512","62128",""
"IFL3.CFX","20241017","3829.6","3829.4","3857.8","3886","3775","3775","3796","-54.4","-33.4","18601","2137719.378","58134",""
"IFL3.CFX","20241016","3845","3875.4","3802","3886.4","3800","3829.6","3829.4","-45.8","-46","18895","2174539.644","58035",""
"IFL3.CFX","20241015","3959.6","3950","3938","3964.4","3845","3845","3875.4","-105","-74.6","18075","2121955.854","56728",""
"IFL3.CFX","20241014","3900.2","3873.8","3929","3980","3864.8","3959.6","3950","85.8","76.2","19659","2316573.822","54991",""
"IFL3.CFX","20241011","4006.6","4017.2","3990.6","3997.8","3839","3900.2","3873.8","-117","-143.4","25871","3045446.094","55731",""
"IFL3.CFX","20241010","3931.2","4023.4","4009","4115","3937","4006.6","4017.2","-16.8","-6.2","27772","3356994.444","55241",""
"IFL3.CFX","20241009","4265.6","4269","4182","4239.8","3903.6","3931.2","4023.4","-337.8","-245.6","42000","5154657.366","55670",""
"IFL3.CFX","20241008","4159","4134.6","4548","4548","4212","4265.6","4269","131","134.4","45967","6057989.94","53143",""
"IFL3.CFX","20240930","3825.8","3781","4000","4159","3861.2","4159","4134.6","378","353.6","39158","4726892.364","50309",""
"IFL3.CFX","20240927","3577","3535.8","3656.2","3889.2","3603.2","3825.8","3781","290","245.2","33078","3697882.95","49875",""
"IFL3.CFX","20240926","3394.2","3403","3396.2","3578","3392","3577","3535.8","174","132.8","18368","1910564.106","45541",""
"IFL3.CFX","20240925","3345","3331","3400","3474","3389.8","3394.2","3403","63.2","72","20346","2095096.008","45874",""
"IFL3.CFX","20240924","3181.2","3183.2","3220","3349.8","3201.2","3345","3331","161.8","147.8","15435","1515659.226","42916",""
"IFL3.CFX","20240923","3172.4","3164.4","3170.4","3204.6","3164.4","3181.2","3183.2","16.8","18.8","7965","761537.22","39830",""
"IFL3.CFX","20240920","3171.6","3170","3170","3177","3143.4","3172.4","3164.4","2.4","-5.6","8210","778274.064","39087",""
"IFL3.CFX","20240919","3136.4","3135.6","3146.2","3189.2","3114.4","3171.6","3170","36","34.4","11677","1106206.128","38611",""
"IFL3.CFX","20240918","3132.6","3136.8","3138.6","3146.6","3110","3136.4","3135.6","-0.4","-1.2","9129","857176.674","36144",""
"IFL3.CFX","20240913","3151.6","3153.2","3155","3165.4","3130","3132.6","3136.8","-20.6","-16.4","6123","578207.838","32713",""
"IFL3.CFX","20240912","3159.8","3157.2","3165.8","3179.6","3148","3151.6","3153.2","-5.6","-4","5998","568603.734","31436",""
"IFL3.CFX","20240911","3164","3164.6","3156","3170.2","3143","3159.8","3157.2","-4.8","-7.4","5502","521096.256","30068",""
"IFL3.CFX","20240910","3166","3160.2","3170","3179.4","3141","3164","3164.6","3.8","4.4","6943","657802.914","30185",""
"IFL3.CFX","20240909","3200","3207.4","3190","3199.8","3152.8","3166","3160.2","-41.4","-47.2","6555","623882.736","28642",""
"IFL3.CFX","20240906","3235.2","3233.4","3249","3251.6","3197","3200","3207.4","-33.4","-26","6914","668656.788","27249",""
"IFL3.CFX","20240905","3234.4","3235.2","3235.4","3252.8","3226.6","3235.2","3233.4","0","-1.8","5295","513972.834","24674",""
"IFL3.CFX","20240904","3252.8","3254","3247.4","3256.8","3230.4","3234.4","3235.2","-19.6","-18.8","4303","418283.04","22999",""
"IFL3.CFX","20240903","3247.8","3252.2","3249.8","3266.6","3242","3252.8","3254","0.6","1.8","3817","372574.08","22200",""
"IFL3.CFX","20240902","3310.2","3320.6","3298.6","3304.8","3243.8","3247.8","3252.2","-72.8","-68.4","4703","461242.962","21678",""
"IFL3.CFX","20240830","3262.2","3267","3260","3346","3260","3310.2","3320.6","43.2","53.6","7518","747283.71","22106",""
"IFL3.CFX","20240829","3266.2","3266.6","3260.6","3280.8","3255.6","3262.2","3267","-4.4","0.4","3830","375339.846","19913",""
"IFL3.CFX","20240828","3290.4","3288","3276","3292","3261.6","3266.2","3266.6","-21.8","-21.4","3600","353307.186","19915",""
"IFL3.CFX","20240827","3307.4","3301.2","3310.8","3310.8","3282.4","3290.4","3288","-10.8","-13.2","2548","251495.814","18592",""
"IFL3.CFX","20240826","3306.2","3304.2","3301.4","3319.2","3291.2","3307.4","3301.2","3.2","-3","2831","280471.35","18577",""
"IFL3.CFX","20240823","3282.4","3284.4","3284.8","3315.4","3278.8","3306.2","3304.2","21.8","19.8","3066","303380.832","18178",""
"IFL3.CFX","20240822","3298.6","3298.2","3299.8","3308","3278","3282.4","3284.4","-15.8","-13.8","3112","306926.598","18232",""
"IFL3.CFX","20240821","3307","3303.4","3303.6","3309","3285","3298.6","3298.2","-4.8","-5.2","2795","276585.654","17618",""
"IFL3.CFX","20240820","3335.8","3338.6","3335.8","3342.8","3297.6","3307","3303.4","-31.6","-35.2","4354","432625.224","18095",""
"IFL3.CFX","20240819","3322.6","3323.2","3332.2","3364.2","3325.2","3335.8","3338.6","12.6","15.4","3260","327263.502","16583",""
"IFL3.CFX","20240816","3317.6","3312.6","3315","3334","3312","3322.6","3323.2","10","10.6","3661","364940.832","16626",""
"IFL3.CFX","20240815","3282.2","3287.6","3284.8","3342","3273.8","3317.6","3312.6","30","25","5027","499740.966","16831",""
"IFL3.CFX","20240814","3308.2","3300.2","3308","3310","3282","3282.2","3287.6","-18","-12.6","2721","268813.524","15416",""
"IFL3.CFX","20240813","3307","3305.6","3307","3314.4","3287.4","3308.2","3300.2","2.6","-5.4","3210","318026.784","14802",""
"IFL3.CFX","20240812","3308","3312.8","3306","3317.2","3300","3307","3305.6","-5.8","-7.2","2165","214830.126","14226",""
"IFL3.CFX","20240809","3323.4","3323.2","3343","3349.4","3306.6","3308","3312.8","-15.2","-10.4","2605","259959.462","13694",""
"IFL3.CFX","20240808","3316","3317.4","3313","3346.2","3295","3323.4","3323.2","6","5.8","2832","282082.608","13252",""
"IFL3.CFX","20240807","3319.4","3311","3315","3340.2","3308.8","3316","3317.4","5","6.4","3045","303596.256","12753",""
"IFL3.CFX","20240806","3326","3329.4","3364","3364","3298.6","3319.4","3311","-10","-18.4","4286","427111.746","12766",""
"IFL3.CFX","20240805","3365","3370.2","3349.2","3398.8","3318","3326","3329.4","-44.2","-40.8","4685","470796.666","12319",""
"IFL3.CFX","20240802","3407.2","3408","3384","3405.4","3361.2","3365","3370.2","-43","-37.8","3453","350419.92","11292",""
"IFL3.CFX","20240801","3435.8","3432.4","3437","3446.6","3404.6","3407.2","3408","-25.2","-24.4","3529","362192.244","10066",""
"IFL3.CFX","20240731","3347.8","3340.6","3342.4","3437.4","3342","3435.8","3432.4","95.2","91.8","4849","495307.722","10249",""
"IFL3.CFX","20240730","3366","3365.2","3365","3365","3331","3347.8","3340.6","-17.4","-24.6","3012","301800.87","8625",""
"IFL3.CFX","20240729","3381","3373.8","3377.8","3380.4","3360","3366","3365.2","-7.8","-8.6","2515","254136.456","7438",""
"IFL3.CFX","20240726","3361.2","3362.2","3370","3393","3360.2","3381","3373.8","18.8","11.6","2861","289644.288","7020",""
"IFL3.CFX","20240725","3384.4","3382.8","3378.8","3383.8","3350.4","3361.2","3362.2","-21.6","-20.6","4058","409649.262","6878",""
"IFL3.CFX","20240724","3412.4","3422.6","3411.8","3421","3374","3384.4","3382.8","-38.2","-39.8","4050","412223.79","5699",""
"IFL3.CFX","20240723","3474.2","3467.8","3470","3474.8","3409.2","3412.4","3422.6","-55.4","-45.2","3064","316201.638","4001",""
"IFL3.CFX","20240722","3493.8","3496.2","3501.2","3507.2","3456.8","3474.2","3467.8","-22","-28.4","3461","360872.922","3430",""
"IFL3.CFX","20240719","3480","3475","3464.8","3501.4","3461","3493.8","3496.2","18.8","21.2","10051","1051212.234","49745",""
